player_id,team_id,player_name,player_nickname,jersey_number,country.id,country.name,position_id,position,from,to,from_period,to_period,start_reason,end_reason,match_id
6374,217,Nélson Cabral Semedo,Nélson Semedo,2,183,Portugal,2,Right Back,91:24,,2,,Tactical Shift,Final Whistle,16196
6379,217,Sergi Roberto Carnicer,Sergi Roberto,20,214,Spain,2,Right Back,00:00,91:24,1,2,Starting XI,Tactical Shift,16196
6379,217,Sergi Roberto Carnicer,Sergi Roberto,20,214,Spain,13,Right Center Midfield,91:24,,2,,Tactical Shift,Final Whistle,16196
6399,220,Gareth Frank Bale,Gareth Bale,11,249,Wales,17,Right Wing,00:00,60:51,1,2,Starting XI,Substitution - Off (Tactical),16196
6697,220,Daniel Ceballos Fernández,Dani Ceballos,24,214,Spain,,,,,,,,,16196
6773,220,Federico Santiago Valverde Dipetta,Federico Valverde,15,242,Uruguay,15,Left Center Midfield,54:58,,2,,Substitution - On (Tactical),Final Whistle,16196
6826,217,Clément Lenglet,,15,78,France,5,Left Center Back,00:00,,1,,Starting XI,Final Whistle,16196
8206,217,Arturo Erasmo Vidal Pardo,Arturo Vidal,22,45,Chile,15,Left Center Midfield,70:19,74:49,2,2,Substitution - On (Tactical),Tactical Shift,16196
8206,217,Arturo Erasmo Vidal Pardo,Arturo Vidal,22,45,Chile,13,Right Center Midfield,74:49,91:24,2,2,Tactical Shift,Tactical Shift,16196
8206,217,Arturo Erasmo Vidal Pardo,Arturo Vidal,22,45,Chile,10,Center Defensive Midfield,91:24,,2,,Tactical Shift,Final Whistle,16196
8652,217,Jasper Cillessen,,13,160,Netherlands,,,,,,,,,16196
11392,217,Arthur Henrique Ramos de Oliveira Melo,Arthur,8,31,Brazil,15,Left Center Midfield,00:00,70:19,1,2,Starting XI,Substitution - Off (Tactical),16196
13599,217,Carles Aleña Castillo,Carles Aleñà,21,214,Spain,,,,,,,,,16196
18395,220,Vinícius José Paixão de Oliveira Júnior,Vinícius Júnior,28,31,Brazil,21,Left Wing,00:00,,1,,Starting XI,Final Whistle,16196
18620,220,Sergio Reguilón Rodríguez,Sergio Reguilón,23,214,Spain,6,Left Back,00:00,,1,,Starting XI,Final Whistle,16196
19677,220,Karim Benzema,,9,78,France,23,Center Forward,00:00,,1,,Starting XI,Final Whistle,16196
20055,217,Marc-André ter Stegen,Marc-André ter Stegen,1,85,Germany,1,Goalkeeper,00:00,,1,,Starting XI,Final Whistle,16196
3109,217,Malcom Filipe Silva de Oliveira,Malcom,14,31,Brazil,11,Left Defensive Midfield,84:27,84:30,2,2,Substitution - On (Tactical),Tactical Shift,16205
3109,217,Malcom Filipe Silva de Oliveira,Malcom,14,31,Brazil,17,Right Wing,84:30,,2,,Tactical Shift,Final Whistle,16205
3501,217,Philippe Coutinho Correia,Philippe Coutinho,7,31,Brazil,21,Left Wing,00:00,79:45,1,2,Starting XI,Substitution - Off (Tactical),16205
4346,360,Gilbert Gianelli Imbula Wanga,Giannelli Imbula,12,52,"Congo, (Kinshasa)",9,Right Defensive Midfield,00:00,63:42,1,2,Starting XI,Tactical Shift,16205
4346,360,Gilbert Gianelli Imbula Wanga,Giannelli Imbula,12,52,"Congo, (Kinshasa)",13,Right Center Midfield,63:42,,2,,Tactical Shift,Final Whistle,16205
5203,217,Sergio Busquets i Burgos,Sergio Busquets,5,214,Spain,10,Center Defensive Midfield,00:00,45:00,1,2,Starting XI,Tactical Shift,16205
5203,217,Sergio Busquets i Burgos,Sergio Busquets,5,214,Spain,11,Left Defensive Midfield,45:00,84:27,2,2,Tactical Shift,Substitution - Off (Tactical),16205
5211,217,Jordi Alba Ramos,Jordi Alba,18,214,Spain,6,Left Back,00:00,,1,,Starting XI,Final Whistle,16205
5213,217,Gerard Piqué Bernabéu,Gerard Piqué,3,214,Spain,3,Right Center Back,00:00,,1,,Starting XI,Final Whistle,16205
5246,217,Luis Alberto Suárez Díaz,Luis Suárez,9,242,Uruguay,23,Center Forward,00:00,80:39,1,2,Starting XI,Tactical Shift,16205
5246,217,Luis Alberto Suárez Díaz,Luis Suárez,9,242,Uruguay,24,Left Center Forward,80:39,84:30,2,2,Tactical Shift,Tactical Shift,16205
5246,217,Luis Alberto Suárez Díaz,Luis Suárez,9,242,Uruguay,23,Center Forward,84:30,,2,,Tactical Shift,Final Whistle,16205
5470,217,Ivan Rakitić,,4,56,Croatia,21,Left Wing,79:45,80:39,2,2,Substitution - On (Tactical),Tactical Shift,16205
5470,217,Ivan Rakitić,,4,56,Croatia,9,Right Defensive Midfield,80:39,82:57,2,2,Tactical Shift,Tactical Shift,16205
5470,217,Ivan Rakitić,,4,56,Croatia,12,Right Midfield,82:57,84:30,2,2,Tactical Shift,Tactical Shift,16205
5470,217,Ivan Rakitić,,4,56,Croatia,9,Right Defensive Midfield,84:30,,2,,Tactical Shift,Final Whistle,16205
5477,217,Ousmane Dembélé,,11,78,France,15,Left Center Midfield,45:00,45:00,2,2,Substitution - On (Tactical),Tactical Shift,16205
5477,217,Ousmane Dembélé,,11,78,France,17,Right Wing,45:00,80:39,2,2,Tactical Shift,Tactical Shift,16205
5477,217,Ousmane Dembélé,,11,78,France,16,Left Midfield,80:39,84:30,2,2,Tactical Shift,Tactical Shift,16205
5477,217,Ousmane Dembélé,,11,78,France,21,Left Wing,84:30,,2,,Tactical Shift,Final Whistle,16205
5492,217,Samuel Yves Umtiti,Samuel Umtiti,23,78,France,5,Left Center Back,00:00,,1,,Starting XI,Final Whistle,16205
5503,217,Lionel Andrés Messi Cuccittini,Lionel Messi,10,11,Argentina,17,Right Wing,00:00,45:00,1,2,Starting XI,Tactical Shift,16205
5503,217,Lionel Andrés Messi Cuccittini,Lionel Messi,10,11,Argentina,19,Center Attacking Midfield,45:00,80:39,2,2,Tactical Shift,Tactical Shift,16205
5503,217,Lionel Andrés Messi Cuccittini,Lionel Messi,10,11,Argentina,22,Right Center Forward,80:39,84:30,2,2,Tactical Shift,Tactical Shift,16205
5503,217,Lionel Andrés Messi Cuccittini,Lionel Messi,10,11,Argentina,19,Center Attacking Midfield,84:30,,2,,Tactical Shift,Final Whistle,16205
5521,360,Luis Jan Piers Advíncula Castrillón,Luis Advíncula,17,179,Peru,7,Right Wing Back,00:00,63:42,1,2,Starting XI,Tactical Shift,16205
5521,360,Luis Jan Piers Advíncula Castrillón,Luis Advíncula,17,179,Peru,2,Right Back,63:42,,2,,Tactical Shift,Final Whistle,16205
6374,217,Nélson Cabral Semedo,Nélson Semedo,2,183,Portugal,2,Right Back,00:00,,1,,Starting XI,Final Whistle,16205
6379,217,Sergi Roberto Carnicer,Sergi Roberto,20,214,Spain,,,,,,,,,16205
6585,217,Jeison Fabián Murillo Cerón,Jeison Murillo,17,49,Colombia,,,,,,,,,16205
6652,360,Jordi Amat Maas,Jordi Amat,16,214,Spain,5,Left Center Back,00:00,63:19,1,2,Starting XI,Substitution - Off (Tactical),16205
6914,360,Roberto Román Triguero,Tito,2,214,Spain,,,,,,,,,16205
6924,360,Alejandro Gálvez Jimena,Alejandro Gálvez,23,214,Spain,4,Center Back,00:00,63:42,1,2,Starting XI,Tactical Shift,16205
6924,360,Alejandro Gálvez Jimena,Alejandro Gálvez,23,214,Spain,5,Left Center Back,63:42,,2,,Tactical Shift,Final Whistle,16205
7900,360,Tiago Manuel Dias Correia,Bebé,14,183,Portugal,17,Right Wing,00:00,63:42,1,2,Starting XI,Tactical Shift,16205
7900,360,Tiago Manuel Dias Correia,Bebé,14,183,Portugal,12,Right Midfield,63:42,,2,,Tactical Shift,Final Whistle,16205
8206,217,Arturo Erasmo Vidal Pardo,Arturo Vidal,22,45,Chile,13,Right Center Midfield,00:00,45:00,1,2,Starting XI,Tactical Shift,16205
8206,217,Arturo Erasmo Vidal Pardo,Arturo Vidal,22,45,Chile,9,Right Defensive Midfield,45:00,80:39,2,2,Tactical Shift,Tactical Shift,16205
8206,217,Arturo Erasmo Vidal Pardo,Arturo Vidal,22,45,Chile,12,Right Midfield,80:39,82:57,2,2,Tactical Shift,Tactical Shift,16205
8206,217,Arturo Erasmo Vidal Pardo,Arturo Vidal,22,45,Chile,9,Right Defensive Midfield,82:57,84:30,2,2,Tactical Shift,Tactical Shift,16205
8206,217,Arturo Erasmo Vidal Pardo,Arturo Vidal,22,45,Chile,11,Left Defensive Midfield,84:30,,2,,Tactical Shift,Final Whistle,16205
8512,360,Franco Matías Di Santo,Franco Di Santo,25,11,Argentina,,,,,,,,,16205
8652,217,Jasper Cillessen,,13,160,Netherlands,,,,,,,,,16205
11392,217,Arthur Henrique Ramos de Oliveira Melo,Arthur,8,31,Brazil,15,Left Center Midfield,00:00,45:00,1,2,Starting XI,Substitution - Off (Tactical),16205
11535,360,José Ángel Pozo la Rosa,José Ángel Pozo,22,214,Spain,5,Left Center Back,63:19,63:42,2,2,Substitution - On (Tactical),Tactical Shift,16205
11535,360,José Ángel Pozo la Rosa,José Ángel Pozo,22,214,Spain,15,Left Center Midfield,63:42,,2,,Tactical Shift,Final Whistle,16205
11537,360,Alberto García Cabrera,Alberto García,1,214,Spain,,,,,,,,,16205
11538,360,Alejandro Moreno Lopera,Moreno Lopera,7,214,Spain,8,Left Wing Back,00:00,63:42,1,2,Starting XI,Tactical Shift,16205
11538,360,Alejandro Moreno Lopera,Moreno Lopera,7,214,Spain,6,Left Back,63:42,,2,,Tactical Shift,Final Whistle,16205
11539,360,Adrián Embarba Blázquez,Adri Embarba,11,214,Spain,16,Left Midfield,79:28,,2,,Substitution - On (Tactical),Final Whistle,16205
11540,360,Óscar Guido Trejo,Óscar Trejo,8,11,Argentina,,,,,,,,,16205
12192,360,Álvaro García Rivera,Álvaro García,18,214,Spain,21,Left Wing,00:00,63:42,1,2,Starting XI,Tactical Shift,16205
12192,360,Álvaro García Rivera,Álvaro García,18,214,Spain,16,Left Midfield,63:42,79:28,2,2,Tactical Shift,Substitution - Off (Tactical),16205
12194,360,Santiago Comesaña Veiga,Santi Comesaña,27,214,Spain,11,Left Defensive Midfield,00:00,63:42,1,2,Starting XI,Tactical Shift,16205
12194,360,Santiago Comesaña Veiga,Santi Comesaña,27,214,Spain,10,Center Defensive Midfield,63:42,,2,,Tactical Shift,Final Whistle,16205
13599,217,Carles Aleña Castillo,Carles Aleñà,21,214,Spain,,,,,,,,,16205
16209,360,Raúl de Tomás Gómez,Raúl de Tomás,9,214,Spain,23,Center Forward,00:00,,1,,Starting XI,Final Whistle,16205
17054,360,Emiliano Daniel Velázquez Maldonado,Emiliano Velázquez,20,242,Uruguay,3,Right Center Back,00:00,,1,,Starting XI,Final Whistle,16205
20055,217,Marc-André ter Stegen,Marc-André ter Stegen,1,85,Germany,1,Goalkeeper,00:00,,1,,Starting XI,Final Whistle,16205
21397,360,Stole Dimitrievski,,13,135,"Macedonia, Republic of",1,Goalkeeper,00:00,,1,,Starting XI,Final Whistle,16205
23488,360,Mario Suárez Mata,Mario Suárez,15,214,Spain,,,,,,,,,16205
3109,217,Malcom Filipe Silva de Oliveira,Malcom,14,31,Brazil,,,,,,,,,16215
3313,218,Giovani Lo Celso,,21,11,Argentina,22,Right Center Forward,00:00,66:56,1,2,Starting XI,Substitution - Off (Tactical),16215
3501,217,Philippe Coutinho Correia,Philippe Coutinho,7,31,Brazil,24,Left Center Forward,89:25,,2,,Substitution - On (Injury),Final Whistle,16215
3990,218,Jesé Rodríguez Ruiz,Jesé,10,214,Spain,24,Left Center Forward,00:00,,1,,Starting XI,Final Whistle,16215
5203,217,Sergio Busquets i Burgos,Sergio Busquets,5,214,Spain,13,Right Center Midfield,00:00,63:58,1,2,Starting XI,Tactical Shift,16215
5203,217,Sergio Busquets i Burgos,Sergio Busquets,5,214,Spain,9,Right Defensive Midfield,63:58,,2,,Tactical Shift,Final Whistle,16215
5211,217,Jordi Alba Ramos,Jordi Alba,18,214,Spain,6,Left Back,00:00,,1,,Starting XI,Final Whistle,16215
5213,217,Gerard Piqué Bernabéu,Gerard Piqué,3,214,Spain,3,Right Center Back,00:00,,1,,Starting XI,Final Whistle,16215
5214,218,William Silva de Carvalho,William Carvalho,14,183,Portugal,10,Center Defensive Midfield,00:00,74:27,1,2,Starting XI,Substitution - Off (Tactical),16215
5246,217,Luis Alberto Suárez Díaz,Luis Suárez,9,242,Uruguay,22,Right Center Forward,00:00,63:58,1,2,Starting XI,Tactical Shift,16215
5246,217,Luis Alberto Suárez Díaz,Luis Suárez,9,242,Uruguay,24,Left Center Forward,63:58,89:25,2,2,Tactical Shift,Substitution - Off (Injury),16215
5470,217,Ivan Rakitić,,4,56,Croatia,12,Right Midfield,00:00,63:58,1,2,Starting XI,Tactical Shift,16215
5470,217,Ivan Rakitić,,4,56,Croatia,11,Left Defensive Midfield,63:58,89:25,2,2,Tactical Shift,Substitution - Off (Tactical),16215
5492,217,Samuel Yves Umtiti,Samuel Umtiti,23,78,France,,,,,,,,,16215
5503,217,Lionel Andrés Messi Cuccittini,Lionel Messi,10,11,Argentina,24,Left Center Forward,00:00,63:58,1,2,Starting XI,Tactical Shift,16215
5503,217,Lionel Andrés Messi Cuccittini,Lionel Messi,10,11,Argentina,22,Right Center Forward,63:58,,2,,Tactical Shift,Final Whistle,16215
5563,218,José Andrés Guardado Hernández,Andrés Guardado,18,147,Mexico,15,Left Center Midfield,00:00,77:12,1,2,Starting XI,Tactical Shift,16215
5563,218,José Andrés Guardado Hernández,Andrés Guardado,18,147,Mexico,13,Right Center Midfield,77:12,,2,,Tactical Shift,Final Whistle,16215
6374,217,Nélson Cabral Semedo,Nélson Semedo,2,183,Portugal,15,Left Center Midfield,63:55,63:58,2,2,Substitution - On (Tactical),Tactical Shift,16215
6374,217,Nélson Cabral Semedo,Nélson Semedo,2,183,Portugal,2,Right Back,63:58,,2,,Tactical Shift,Final Whistle,16215
6379,217,Sergi Roberto Carnicer,Sergi Roberto,20,214,Spain,2,Right Back,00:00,63:58,1,2,Starting XI,Tactical Shift,16215
6379,217,Sergi Roberto Carnicer,Sergi Roberto,20,214,Spain,12,Right Midfield,63:58,,2,,Tactical Shift,Final Whistle,16215
6647,218,Zouhair Feddal,,4,154,Morocco,,,,,,,,,16215
6648,218,Aïssa Mandi,,23,4,Algeria,3,Right Center Back,00:00,,1,,Starting XI,Final Whistle,16215
6651,218,Joaquín Sánchez Rodríguez,Joaquín,17,214,Spain,7,Right Wing Back,00:00,66:43,1,2,Starting XI,Substitution - Off (Tactical),16215
6657,218,Sergio León Limones,Sergio León,7,214,Spain,,,,,,,,,16215
6658,218,Cristian Tello Herrera,Cristian Tello,11,214,Spain,8,Left Wing Back,00:00,,1,,Starting XI,Final Whistle,16215
6673,218,Sergio Canales Madrazo,Sergio Canales,6,214,Spain,13,Right Center Midfield,00:00,77:12,1,2,Starting XI,Tactical Shift,16215
6673,218,Sergio Canales Madrazo,Sergio Canales,6,214,Spain,15,Left Center Midfield,77:12,,2,,Tactical Shift,Final Whistle,16215
6777,218,Sidnei Rechel da Silva Júnior,Sidnei,12,31,Brazil,5,Left Center Back,00:00,,1,,Starting XI,Final Whistle,16215
6792,218,Pau López Sabata,Pau López,13,214,Spain,1,Goalkeeper,00:00,,1,,Starting XI,Final Whistle,16215
6826,217,Clément Lenglet,,15,78,France,5,Left Center Back,00:00,,1,,Starting XI,Final Whistle,16215
7068,218,Marc Bartra Aregall,Marc Bartra,5,214,Spain,4,Center Back,00:00,,1,,Starting XI,Final Whistle,16215
7910,218,Lorenzo Jesús Morón García,Loren Morón,16,214,Spain,10,Center Defensive Midfield,74:27,76:40,2,2,Substitution - On (Tactical),Tactical Shift,16215
7910,218,Lorenzo Jesús Morón García,Loren Morón,16,214,Spain,19,Center Attacking Midfield,76:40,,2,,Tactical Shift,Final Whistle,16215
8206,217,Arturo Erasmo Vidal Pardo,Arturo Vidal,22,45,Chile,16,Left Midfield,00:00,88:07,1,2,Starting XI,Tactical Shift,16215
8206,217,Arturo Erasmo Vidal Pardo,Arturo Vidal,22,45,Chile,11,Left Defensive Midfield,88:07,,2,,Tactical Shift,Final Whistle,16215
8652,217,Jasper Cillessen,,13,160,Netherlands,,,,,,,,,16215
8668,217,Kevin-Prince Boateng,,19,86,Ghana,,,,,,,,,16215
11392,217,Arthur Henrique Ramos de Oliveira Melo,Arthur,8,31,Brazil,15,Left Center Midfield,00:00,63:55,1,2,Starting XI,Substitution - Off (Tactical),16215
13599,217,Carles Aleña Castillo,Carles Aleñà,21,214,Spain,16,Left Midfield,88:07,89:25,2,2,Tactical Shift,Substitution - On (Tactical),16215
13599,217,Carles Aleña Castillo,Carles Aleñà,21,214,Spain,11,Left Defensive Midfield,89:25,,2,,Substitution - On (Tactical),Final Whistle,16215
16309,218,Joel Robles Blázquez,Joel Robles,1,214,Spain,,,,,,,,,16215
20055,217,Marc-André ter Stegen,Marc-André ter Stegen,1,85,Germany,1,Goalkeeper,00:00,,1,,Starting XI,Final Whistle,16215
22235,218,Wilfrid Jaures Kaptoum,Wilfrid Kaptoum,34,39,Cameroon,,,,,,,,,16215
22915,218,Diego Lainez Leyva,Diego Lainez,22,147,Mexico,22,Right Center Forward,66:56,,2,,Substitution - On (Tactical),Final Whistle,16215
23522,218,Emerson Aparecido Leite de Souza Junior,Emerson,24,31,Brazil,7,Right Wing Back,66:43,,2,,Substitution - On (Tactical),Final Whistle,16215
3109,217,Malcom Filipe Silva de Oliveira,Malcom,14,31,Brazil,15,Left Center Midfield,58:38,84:46,2,2,Substitution - On (Tactical),Tactical Shift,16231
3109,217,Malcom Filipe Silva de Oliveira,Malcom,14,31,Brazil,21,Left Wing,84:46,,2,,Tactical Shift,Final Whistle,16231
3501,217,Philippe Coutinho Correia,Philippe Coutinho,7,31,Brazil,21,Left Wing,00:00,81:41,1,2,Starting XI,Substitution - Off (Tactical),16231
5203,217,Sergio Busquets i Burgos,Sergio Busquets,5,214,Spain,10,Center Defensive Midfield,00:00,,1,,Starting XI,Final Whistle,16231
5211,217,Jordi Alba Ramos,Jordi Alba,18,214,Spain,6,Left Back,00:00,,1,,Starting XI,Final Whistle,16231
5213,217,Gerard Piqué Bernabéu,Gerard Piqué,3,214,Spain,3,Right Center Back,00:00,,1,,Starting XI,Final Whistle,16231
5246,217,Luis Alberto Suárez Díaz,Luis Suárez,9,242,Uruguay,23,Center Forward,00:00,,1,,Starting XI,Final Whistle,16231
5470,217,Ivan Rakitić,,4,56,Croatia,13,Right Center Midfield,00:00,,1,,Starting XI,Final Whistle,16231
5503,217,Lionel Andrés Messi Cuccittini,Lionel Messi,10,11,Argentina,17,Right Wing,00:00,,1,,Starting XI,Final Whistle,16231
6374,217,Nélson Cabral Semedo,Nélson Semedo,2,183,Portugal,2,Right Back,00:00,58:44,1,2,Starting XI,Substitution - Off (Tactical),16231
6379,217,Sergi Roberto Carnicer,Sergi Roberto,20,214,Spain,2,Right Back,58:44,,2,,Substitution - On (Tactical),Final Whistle,16231
6569,214,Roberto José Rosales Altuve,Roberto Rosales,8,246,Venezuela (Bolivarian Republic),7,Right Wing Back,00:00,,1,,Starting XI,Final Whistle,16231
6758,214,Víctor Sánchez Mata,Víctor Sánchez,4,214,Spain,10,Center Defensive Midfield,00:00,77:49,1,2,Starting XI,Substitution - Off (Tactical),16231
6767,214,Sergio García De La Fuente,Sergio García,9,214,Spain,22,Right Center Forward,65:02,,2,,Substitution - On (Tactical),Final Whistle,16231
6768,214,Diego López Rodríguez,Diego López,13,214,Spain,1,Goalkeeper,00:00,,1,,Starting XI,Final Whistle,16231
6769,214,Edinaldo Gomes Pereira,Naldo,5,31,Brazil,4,Center Back,00:00,,1,,Starting XI,Final Whistle,16231
6770,214,Esteban Félix Granero Molina,Esteban Granero,23,214,Spain,13,Right Center Midfield,00:00,,1,,Starting XI,Final Whistle,16231
6790,214,Mario Hermoso Canseco,Mario Hermoso,22,214,Spain,5,Left Center Back,00:00,,1,,Starting XI,Final Whistle,16231
6826,217,Clément Lenglet,,15,78,France,5,Left Center Back,00:00,,1,,Starting XI,Final Whistle,16231
6866,214,Marc Roca Junqué,Marc Roca,21,214,Spain,15,Left Center Midfield,00:00,,1,,Starting XI,Final Whistle,16231
6902,214,Óscar Melendo Jiménez,Óscar Melendo,14,214,Spain,22,Right Center Forward,00:00,65:02,1,2,Starting XI,Substitution - Off (Tactical),16231
8206,217,Arturo Erasmo Vidal Pardo,Arturo Vidal,22,45,Chile,21,Left Wing,81:41,84:46,2,2,Substitution - On (Tactical),Tactical Shift,16231
8206,217,Arturo Erasmo Vidal Pardo,Arturo Vidal,22,45,Chile,15,Left Center Midfield,84:46,,2,,Tactical Shift,Final Whistle,16231
10323,214,Alfa Semedo Esteves,Alfa Semedo,2,96,Guinea-Bissau,10,Center Defensive Midfield,77:49,,2,,Substitution - On (Tactical),Final Whistle,16231
11391,214,Borja Iglesias Quintas,Borja Iglesias,7,214,Spain,24,Left Center Forward,00:00,63:08,1,2,Starting XI,Substitution - Off (Tactical),16231
11392,217,Arthur Henrique Ramos de Oliveira Melo,Arthur,8,31,Brazil,15,Left Center Midfield,00:00,58:38,1,2,Starting XI,Substitution - Off (Tactical),16231
20055,217,Marc-André ter Stegen,Marc-André ter Stegen,1,85,Germany,1,Goalkeeper,00:00,,1,,Starting XI,Final Whistle,16231
22287,214,Adrià Giner Pedrosa,Adrià Pedrosa,28,214,Spain,8,Left Wing Back,00:00,,1,,Starting XI,Final Whistle,16231
22919,214,Lluís López Mármol,Lluís López,27,214,Spain,3,Right Center Back,00:00,,1,,Starting XI,Final Whistle,16231
23343,214,Lei Wu,Wu Lei,24,46,China,24,Left Center Forward,63:08,,2,,Substitution - On (Tactical),Final Whistle,16231
3109,217,Malcom Filipe Silva de Oliveira,Malcom,14,31,Brazil,17,Right Wing,00:00,68:45,1,2,Starting XI,Tactical Shift,16240
3109,217,Malcom Filipe Silva de Oliveira,Malcom,14,31,Brazil,21,Left Wing,68:45,,2,,Tactical Shift,Final Whistle,16240
3497,222,Vicente Iborra De La Fuente,Vicente Iborra,10,214,Spain,21,Left Wing,00:00,,1,,Starting XI,Final Whistle,16240
3501,217,Philippe Coutinho Correia,Philippe Coutinho,7,31,Brazil,21,Left Wing,00:00,60:16,1,2,Starting XI,Substitution - Off (Tactical),16240
3551,222,Karl Brillant Toko Ekambi,Karl Toko Ekambi,17,39,Cameroon,23,Center Forward,00:00,73:18,1,2,Starting XI,Substitution - Off (Tactical),16240
4629,222,José Ramiro Funes Mori,Ramiro Funes Mori,4,11,Argentina,4,Center Back,00:00,,1,,Starting XI,Final Whistle,16240
5203,217,Sergio Busquets i Burgos,Sergio Busquets,5,214,Spain,10,Center Defensive Midfield,00:00,72:22,1,2,Starting XI,Substitution - Off (Tactical),16240
5211,217,Jordi Alba Ramos,Jordi Alba,18,214,Spain,6,Left Back,00:00,,1,,Starting XI,Final Whistle,16240
5213,217,Gerard Piqué Bernabéu,Gerard Piqué,3,214,Spain,,,,,,,,,16240
5246,217,Luis Alberto Suárez Díaz,Luis Suárez,9,242,Uruguay,23,Center Forward,00:00,,1,,Starting XI,Final Whistle,16240
5470,217,Ivan Rakitić,,4,56,Croatia,10,Center Defensive Midfield,72:22,,2,,Substitution - On (Tactical),Final Whistle,16240
5492,217,Samuel Yves Umtiti,Samuel Umtiti,23,78,France,3,Right Center Back,00:00,,1,,Starting XI,Final Whistle,16240
5503,217,Lionel Andrés Messi Cuccittini,Lionel Messi,10,11,Argentina,21,Left Wing,60:16,68:45,2,2,Substitution - On (Tactical),Tactical Shift,16240
5503,217,Lionel Andrés Messi Cuccittini,Lionel Messi,10,11,Argentina,17,Right Wing,68:45,,2,,Tactical Shift,Final Whistle,16240
5688,222,Carlos Arturo Bacca Ahumada,Carlos Bacca,9,49,Colombia,23,Center Forward,73:18,,2,,Substitution - On (Tactical),Final Whistle,16240
6374,217,Nélson Cabral Semedo,Nélson Semedo,2,183,Portugal,,,,,,,,,16240
6379,217,Sergi Roberto Carnicer,Sergi Roberto,20,214,Spain,2,Right Back,00:00,,1,,Starting XI,Final Whistle,16240
6737,222,Alfonso Pedraza Sag,Alfonso Pedraza,16,214,Spain,8,Left Wing Back,00:00,,1,,Starting XI,Final Whistle,16240
6752,222,Víctor Ruíz Torre,Víctor Ruíz,6,214,Spain,5,Left Center Back,00:00,,1,,Starting XI,Final Whistle,16240
6753,222,Daniel Raba Antolín,Dani Raba,22,214,Spain,,,,,,,,,16240
6755,222,Sergio Asenjo Andrés,Sergio Asenjo,1,214,Spain,1,Goalkeeper,00:00,,1,,Starting XI,Final Whistle,16240
6762,222,Álvaro González Soberón,Álvaro González,3,214,Spain,3,Right Center Back,00:00,,1,,Starting XI,Final Whistle,16240
6772,222,Mario Gaspar Pérez Martínez,Mario Gaspar,2,214,Spain,7,Right Wing Back,00:00,,1,,Starting XI,Final Whistle,16240
6826,217,Clément Lenglet,,15,78,France,5,Left Center Back,00:00,33:34,1,1,Starting XI,Player Off,16240
6826,217,Clément Lenglet,,15,78,France,5,Left Center Back,34:13,,1,,Player On,Final Whistle,16240
6827,222,Daniele Bonera,,23,112,Italy,17,Right Wing,86:36,,2,,Substitution - On (Tactical),Final Whistle,16240
8206,217,Arturo Erasmo Vidal Pardo,Arturo Vidal,22,45,Chile,13,Right Center Midfield,00:00,,1,,Starting XI,Final Whistle,16240
8668,217,Kevin-Prince Boateng,,19,86,Ghana,,,,,,,,,16240
8697,222,Andrés Eduardo Fernández Moreno,Andrés Fernández,13,214,Spain,,,,,,,,,16240
11384,222,Manuel Morlanes Ariño,Manu Morlanes,28,214,Spain,9,Right Defensive Midfield,00:00,62:24,1,2,Starting XI,Substitution - Off (Tactical),16240
11385,222,Santiago Cáseres,,5,11,Argentina,9,Right Defensive Midfield,62:24,,2,,Substitution - On (Tactical),Final Whistle,16240
11386,222,Santiago Cazorla González,Santi Cazorla,19,214,Spain,15,Left Center Midfield,00:00,,1,,Starting XI,Final Whistle,16240
11392,217,Arthur Henrique Ramos de Oliveira Melo,Arthur,8,31,Brazil,15,Left Center Midfield,00:00,72:24,1,2,Starting XI,Substitution - Off (Tactical),16240
13599,217,Carles Aleña Castillo,Carles Aleñà,21,214,Spain,15,Left Center Midfield,72:24,,2,,Substitution - On (Tactical),Final Whistle,16240
16335,222,Samuel Chimerenka Chukwueze,Samuel Chukwueze,30,166,Nigeria,17,Right Wing,00:00,86:36,1,2,Starting XI,Substitution - Off (Tactical),16240
20055,217,Marc-André ter Stegen,Marc-André ter Stegen,1,85,Germany,1,Goalkeeper,00:00,,1,,Starting XI,Final Whistle,16240
24729,222,Xavier Quintillà Guasch,Xavi Quintillà,39,214,Spain,,,,,,,,,16240
3109,217,Malcom Filipe Silva de Oliveira,Malcom,14,31,Brazil,15,Left Center Midfield,62:16,91:32,2,2,Substitution - On (Tactical),Tactical Shift,16248
3109,217,Malcom Filipe Silva de Oliveira,Malcom,14,31,Brazil,17,Right Wing,91:32,,2,,Tactical Shift,Final Whistle,16248
3477,212,Álvaro Borja Morata Martín,Álvaro Morata,22,214,Spain,6,Left Back,57:37,58:44,2,2,Substitution - On (Tactical),Tactical Shift,16248
3477,212,Álvaro Borja Morata Martín,Álvaro Morata,22,214,Spain,24,Left Center Forward,58:44,,2,,Tactical Shift,Final Whistle,16248
3501,217,Philippe Coutinho Correia,Philippe Coutinho,7,31,Brazil,21,Left Wing,00:00,79:50,1,2,Starting XI,Substitution - Off (Tactical),16248
5198,212,Diego da Silva Costa,Diego Costa,19,214,Spain,24,Left Center Forward,00:00,42:53,1,1,Starting XI,Tactical Shift,16248
5198,212,Diego da Silva Costa,Diego Costa,19,214,Spain,19,Center Attacking Midfield,42:53,,1,,Tactical Shift,Final Whistle,16248
5199,212,Jorge Resurrección Merodio,Koke,6,214,Spain,12,Right Midfield,00:00,42:53,1,1,Starting XI,Tactical Shift,16248
